StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,GPA,Activity,Participation
1834,18,1,2,1,0.7942241514449444,3,1,3,2.8760550053652034,Extracurricular,1
1836,18,1,0,1,8.96341694042637,24,0,3,1.369369967422703,Extracurricular,1
1838,15,1,0,3,4.424756396133674,21,1,2,1.943573340544709,Extracurricular,1
1839,18,1,1,3,13.54147425316896,3,1,3,3.3104012689001965,Extracurricular,1
1843,15,1,0,2,9.126518476447972,26,0,1,0.5139629886917817,Extracurricular,1
1847,16,1,1,2,16.02704116540497,23,1,3,1.7676467845806807,Extracurricular,1
1848,16,0,1,2,8.21009642696713,21,0,0,1.353723074286344,Extracurricular,1
1851,17,1,1,1,16.524347515504402,20,1,2,1.7899668741623316,Extracurricular,1
1852,16,1,1,0,4.552650716387847,20,0,2,1.223973606916021,Extracurricular,1
1855,17,1,1,0,7.069549502567575,9,0,3,2.251753921949751,Extracurricular,1
1858,17,0,1,3,2.1855889073631984,7,0,3,2.186426951334845,Extracurricular,1
1860,17,0,0,1,1.9793724681741365,7,1,3,2.877853697636979,Extracurricular,1
1862,15,0,0,1,17.1021884399488,7,0,1,2.583738162772638,Extracurricular,1
1864,16,1,0,2,19.46090699028322,1,0,0,3.301690512687678,Extracurricular,1
1868,16,0,2,2,14.101265684107585,12,1,1,2.116723382234456,Extracurricular,1
1873,16,1,2,2,17.403933809844844,24,0,2,1.2597646826652291,Extracurricular,1
1874,15,1,0,3,2.7730505822660745,28,0,2,0.0815731844151463,Extracurricular,1
1877,16,1,1,1,19.205327169841333,1,0,1,3.577043897429733,Extracurricular,1
1878,16,1,1,1,13.86338720507692,12,0,2,2.0878721266068734,Extracurricular,1
1879,15,0,0,3,16.027430709272735,0,0,3,3.3695843618327963,Extracurricular,1
1884,18,1,2,3,11.03657467068337,4,0,2,2.871904770418778,Extracurricular,1
1887,15,1,0,3,18.97308161805981,29,1,1,0.9954496418804064,Extracurricular,1
1889,18,1,0,2,19.313063495328247,7,0,0,2.5968344902614566,Extracurricular,1
1897,16,1,3,1,14.65446830826613,25,0,2,1.0515315263472127,Extracurricular,1
1907,16,1,0,1,4.276024213254656,18,1,1,1.6977287802151977,Extracurricular,1
1910,16,1,3,2,13.21454786218303,15,1,2,2.246545273169087,Extracurricular,1
1911,17,0,1,2,19.012127431597456,12,0,1,2.478699182829052,Extracurricular,1
1912,15,0,0,1,14.593568272944824,19,0,1,1.3742882826190426,Extracurricular,1
1914,16,0,0,2,17.684903478579084,4,0,3,3.060490750087925,Extracurricular,1
1915,18,1,0,4,17.253503258914517,22,1,3,1.5569571221233611,Extracurricular,1
1916,16,0,0,1,8.866406415453973,4,1,2,3.219531247903172,Extracurricular,1
1919,18,0,2,2,10.646087276963325,3,1,2,3.4913265883378144,Extracurricular,1
1926,17,1,0,3,19.765242302863737,1,0,1,3.5106808899730706,Extracurricular,1
1929,16,1,1,2,16.023430065906496,4,1,2,3.262269864334146,Extracurricular,1
1935,18,0,2,0,9.99236823997524,17,1,3,2.289299775238682,Extracurricular,1
1936,15,0,1,1,6.104290602577183,7,0,2,2.086687740995232,Extracurricular,1
1937,16,1,0,1,19.47485164076987,26,1,3,1.6676669904535018,Extracurricular,1
1943,18,0,2,1,3.4341997794737638,19,0,1,1.1416385674703,Extracurricular,1
1948,18,0,1,1,13.098822091346433,14,1,4,2.996856278708232,Extracurricular,1
1949,16,0,2,2,5.665930559954044,22,1,1,1.2848657108072905,Extracurricular,1
1952,18,1,0,2,18.67230755670188,4,1,3,3.836698640240594,Extracurricular,1
1953,15,1,0,2,17.347092782307158,25,1,0,1.1799034066853449,Extracurricular,1
1954,18,1,2,1,4.672180640724736,21,0,4,1.5400594595413652,Extracurricular,1
1959,16,1,0,3,13.629212250343423,18,1,3,1.7857607910876625,Extracurricular,1
1963,16,0,0,2,10.779617489002412,1,0,3,3.2251582751891634,Extracurricular,1
1966,15,0,0,2,14.070566803630609,2,1,2,3.421837670026282,Extracurricular,1
1970,17,1,0,2,0.4440562597570063,9,1,3,2.490220425623977,Extracurricular,1
1971,18,1,1,3,6.074477032636516,15,0,3,2.1308327796408117,Extracurricular,1
1972,17,1,0,1,18.421389725991627,24,0,1,0.8384648733197381,Extracurricular,1
1973,15,1,3,2,6.418708766388807,27,0,2,0.6767710334068527,Extracurricular,1
1974,17,1,1,2,5.045056677103408,14,1,1,1.7359565115853166,Extracurricular,1
1975,18,0,0,2,10.684408198624949,23,1,1,1.254572618142762,Extracurricular,1
1977,18,0,0,2,2.062935217567221,13,0,4,2.191998419606377,Extracurricular,1
1979,18,1,0,3,15.90145762362328,13,0,2,1.9241023198927736,Extracurricular,1
1980,16,0,1,1,3.625005111031039,5,0,1,2.8079741296204626,Extracurricular,1
1988,18,1,1,2,9.61883216168607,15,0,3,2.096032624938282,Extracurricular,1
1992,18,0,0,1,13.710772411252464,27,0,3,1.0798673690024294,Extracurricular,1
2000,17,0,2,1,5.763042715548061,16,1,2,1.836642800001118,Extracurricular,1
2001,16,1,2,0,4.720158606474241,16,1,3,1.834359140428028,Extracurricular,1
2003,15,0,3,1,0.806504794419014,3,0,3,3.201710217015248,Extracurricular,1
2009,18,1,0,4,5.776199399081792,7,0,3,2.537098950572448,Extracurricular,1
2010,18,1,0,3,2.985360253384945,12,0,2,1.671076181781797,Extracurricular,1
2016,16,1,3,1,7.899805410980649,21,1,4,1.921942133736121,Extracurricular,1
2018,17,0,0,1,4.145650450994712,19,0,1,1.0658486732058416,Extracurricular,1
2020,15,0,0,3,6.333687120338521,8,1,2,2.686144990139594,Extracurricular,1
2021,17,1,0,1,13.54607918596282,2,1,3,3.520612391633881,Extracurricular,1
2022,15,1,0,0,5.791654093414542,2,0,1,2.8159732956810704,Extracurricular,1
2023,16,0,2,1,11.543994928451228,1,0,2,3.487510668221957,Extracurricular,1
2026,16,1,1,2,8.148105432226975,16,0,2,1.8860081741258312,Extracurricular,1
2028,17,0,0,4,7.545039714313908,18,1,4,2.434934378846439,Extracurricular,1
2032,18,0,0,0,1.1707320016010023,26,0,1,0.7005398668998437,Extracurricular,1
2033,15,0,2,1,6.1082699708550265,24,1,3,1.586289237455222,Extracurricular,1
2036,16,0,1,2,15.215186167739,6,1,4,3.539198711532371,Extracurricular,1
2037,18,1,2,3,0.3167614188974843,16,0,2,2.05996665628182,Extracurricular,1
2039,15,0,1,2,7.589227611869296,5,0,1,2.6226010520500767,Extracurricular,1
2043,17,1,2,2,5.902177203685706,27,1,2,0.8375123196439725,Extracurricular,1
2044,15,0,0,0,14.668036986698114,26,0,0,0.556828032953946,Extracurricular,1
2045,16,0,0,1,17.425539762423142,1,0,2,3.3501309740346112,Extracurricular,1
2046,17,0,1,2,3.8516326491705577,0,0,3,3.279646224162432,Extracurricular,1
2048,15,0,3,2,17.955916127840517,6,0,3,2.8463787534192235,Extracurricular,1
2050,15,0,1,2,11.026347813256285,23,0,2,1.3917877793457225,Extracurricular,1
2052,15,1,3,2,2.5160467269210263,14,1,3,2.2538711785078176,Extracurricular,1
2053,17,1,3,3,11.78663289895456,12,1,1,2.2540200372432717,Extracurricular,1
2054,17,1,1,2,10.502817035392592,29,0,1,0.3925490106038808,Extracurricular,1
2055,15,0,2,2,4.059871183823944,23,0,4,1.484857697467839,Extracurricular,1
2057,18,1,1,2,15.938950080312916,13,0,1,1.83151128144078,Extracurricular,1
2059,16,1,0,0,1.938346541339897,5,0,3,2.9381754672014475,Extracurricular,1
2060,18,0,1,0,10.9604299445827,8,1,2,3.0549241250380565,Extracurricular,1
2062,15,1,0,1,15.854068115615028,6,0,4,3.4608846527317176,Extracurricular,1
2064,15,1,0,2,3.0531632908156747,23,0,3,1.185985514478241,Extracurricular,1
2065,16,0,1,1,14.203465331803214,8,1,0,2.4222306855709315,Extracurricular,1
2069,15,1,0,3,6.659004939247466,3,0,0,2.5538644982316425,Extracurricular,1
2070,15,0,0,3,13.38824128507287,11,0,1,2.4486025189472542,Extracurricular,1
2072,16,1,1,2,11.817438459485173,24,1,3,1.442868859303521,Extracurricular,1
2080,15,0,2,2,17.197089806702436,25,0,3,1.118752405383704,Extracurricular,1
2087,15,1,0,1,15.168073460684065,12,0,2,2.423585366966065,Extracurricular,1
2088,18,1,0,1,0.4397304407864721,28,0,3,0.4050526130408124,Extracurricular,1
2093,18,1,1,3,12.229897054383985,26,0,0,0.9943347506957514,Extracurricular,1
2094,17,0,1,2,13.920628139782274,23,1,2,1.3543270341452454,Extracurricular,1
2095,16,1,0,2,6.849504383726083,24,0,3,0.7035731437813568,Extracurricular,1
2097,16,1,0,1,1.3929173549653129,3,1,2,3.358694269179903,Extracurricular,1
2101,17,1,2,2,10.194710200078742,14,0,3,2.005144712913381,Extracurricular,1
2102,16,1,2,2,8.448915800617582,20,1,2,1.7207596503292208,Extracurricular,1
2105,16,1,2,3,6.711144033933143,19,1,3,1.6209212385063754,Extracurricular,1
2106,18,0,2,2,19.520403150489884,23,1,3,2.1962173498725552,Extracurricular,1
2108,16,1,2,2,6.587561340684354,27,0,3,0.473623395542819,Extracurricular,1
2110,17,0,2,1,16.94593491070988,15,1,3,2.385530670601707,Extracurricular,1
2113,18,0,2,3,1.4902092363728014,15,0,2,1.558059855369601,Extracurricular,1
2114,17,1,1,1,10.207854426974132,2,0,3,3.680961344427839,Extracurricular,1
2119,15,1,0,1,15.426462864337,19,0,3,1.7723554330096858,Extracurricular,1
2121,16,0,3,0,12.353891723771817,6,1,3,3.52093145282294,Extracurricular,1
2123,17,1,2,2,0.5667490076676929,11,0,3,1.8640736524087984,Extracurricular,1
2127,18,1,0,2,14.17353439931014,26,0,0,0.3124795812740794,Extracurricular,1
2130,16,0,0,2,4.0227308518075455,19,1,1,0.8765441058695893,Extracurricular,1
2131,16,1,0,2,3.57257753508599,14,1,2,2.051919032041663,Extracurricular,1
2132,16,1,0,0,6.754959934696945,0,0,2,3.294332437143911,Extracurricular,1
2135,17,1,3,1,9.535077510166564,21,0,3,1.629355895809393,Extracurricular,1
2139,18,1,0,1,7.914896596947088,8,0,1,2.281345006080266,Extracurricular,1
2141,16,1,0,1,17.338820856610248,12,0,3,2.622179001774681,Extracurricular,1
2143,18,1,0,2,17.155310967448845,29,0,2,0.8411757539950683,Extracurricular,1
2144,17,0,0,2,9.89965589424922,14,0,4,2.371982914818465,Extracurricular,1
2147,17,1,1,0,4.121475598743505,14,0,1,1.5538733401089513,Extracurricular,1
2149,17,1,0,1,1.30001577897777,6,0,2,2.460743527113226,Extracurricular,1
2150,15,1,2,4,16.50616804845965,25,0,0,0.9633404310113688,Extracurricular,1
2154,16,0,0,1,9.291655288784922,7,0,1,2.627337296160058,Extracurricular,1
2156,15,1,0,1,12.388901476363063,18,0,2,1.4229175121495328,Extracurricular,1
2157,16,0,0,2,16.061512846754898,15,0,1,2.0582044841224825,Extracurricular,1
2161,18,0,1,4,18.819315756855875,16,0,4,2.346025741368296,Extracurricular,1
2164,16,1,1,0,15.701437231270257,7,0,3,2.952721567213245,Extracurricular,1
2168,16,1,0,1,9.35516461915159,18,0,3,1.3974290948962047,Extracurricular,1
2171,18,1,0,0,16.223252077582643,24,0,3,1.4684288845931317,Extracurricular,1
2173,17,0,0,1,9.3571892526832,12,1,1,2.303453349269981,Extracurricular,1
2185,18,1,0,3,16.253860867515648,19,1,3,2.13144706871876,Extracurricular,1
2188,15,0,0,1,9.067412112083147,20,0,2,1.7892398367181417,Extracurricular,1
2192,17,1,2,4,15.797292420710775,18,0,3,1.9347838118971947,Extracurricular,1
2194,18,0,0,1,2.261994788476449,18,0,2,1.8186125604584331,Extracurricular,1
2195,16,0,0,2,3.126628767856772,10,0,1,2.3631214597500585,Extracurricular,1
2197,16,0,0,2,7.937787861780792,7,1,2,2.9545340837691567,Extracurricular,1
2201,15,0,1,1,3.4152056690077126,15,0,2,1.6771008018764466,Extracurricular,1
2204,16,0,1,3,8.46877609799585,8,1,2,2.901185606881623,Extracurricular,1
2205,15,1,0,2,10.29855017721344,7,0,2,2.6768273942833725,Extracurricular,1
2206,16,0,1,3,3.4135487060446734,10,0,2,2.297639912551669,Extracurricular,1
2210,15,1,1,2,9.830284516636532,23,0,1,0.9285393441441628,Extracurricular,1
2212,18,1,0,2,6.664834811014552,20,1,2,1.382935704905427,Extracurricular,1
2214,16,0,0,2,1.8039140040048876,22,0,3,1.2284288472926583,Extracurricular,1
2215,16,1,2,2,12.120300049588865,16,0,3,2.137393264966037,Extracurricular,1
2216,15,1,0,1,1.7926354660923582,5,0,1,2.434532444006976,Extracurricular,1
2222,16,0,2,4,8.998255621710108,12,0,4,2.964668230929299,Extracurricular,1
2224,17,0,0,0,19.13671335086126,22,0,1,1.1936177713396423,Extracurricular,1
2228,18,0,0,3,10.767683737928664,4,0,3,3.526125037802421,Extracurricular,1
2230,17,1,0,2,4.185755230602397,0,0,2,3.343050864114286,Extracurricular,1
2232,18,1,2,2,4.830124537121225,17,0,3,1.636403110402885,Extracurricular,1
2235,16,1,0,2,8.969704560052676,9,0,2,2.9994091469264443,Extracurricular,1
2236,18,0,2,0,19.61296439128099,2,1,0,3.515415829646008,Extracurricular,1
2238,18,1,1,3,9.043658787202158,23,0,4,1.3622335993641654,Extracurricular,1
2240,17,0,0,0,0.9591546487397528,12,0,3,2.2332394663089845,Extracurricular,1
2244,17,1,0,1,2.9972559777310326,28,0,3,0.5219557256642748,Extracurricular,1
2245,17,0,3,2,11.43657542365382,1,0,3,3.463687549123432,Extracurricular,1
2247,16,1,0,2,4.561236338000398,16,0,2,1.6819048043902567,Extracurricular,1
2249,16,1,0,2,2.606814471381438,17,0,3,1.9079839135479155,Extracurricular,1
2255,15,1,0,1,3.981646256559155,20,0,2,1.5199552920755757,Extracurricular,1
2257,16,0,1,2,1.2808704772957702,7,0,0,1.8081645587687407,Extracurricular,1
2258,17,0,3,1,17.248682602823138,26,1,3,1.1158787303056936,Extracurricular,1
2261,17,1,2,2,9.001905371817188,2,1,3,3.984673602658726,Extracurricular,1
2262,17,0,0,2,0.4426890205899414,5,0,1,2.3254340649162404,Extracurricular,1
2263,17,1,0,1,12.81420449454443,27,0,1,0.6133163315649763,Extracurricular,1
2264,17,1,0,2,8.278521161051778,12,1,1,2.71222974268319,Extracurricular,1
2266,17,1,1,3,4.1367422123321695,18,0,1,1.183063850341623,Extracurricular,1
2269,15,1,1,2,3.5931857805982403,23,0,2,0.9231815615047178,Extracurricular,1
2270,16,1,1,1,13.78218162973648,0,0,3,3.84128624851289,Extracurricular,1
2271,16,1,0,3,11.301445660733872,24,0,4,1.212880751488374,Extracurricular,1
2273,17,0,1,2,2.349517977529858,6,1,3,2.5020091336326127,Extracurricular,1
2274,17,1,0,2,15.713332038889122,11,0,3,2.4562237944460525,Extracurricular,1
2275,17,0,2,3,13.47033573634518,9,1,2,2.646556960552807,Extracurricular,1
2277,15,1,0,2,13.896414597434417,11,1,0,2.396139095071558,Extracurricular,1
2279,15,1,0,2,18.899695711116863,3,1,3,4.0,Extracurricular,1
2280,18,1,0,2,2.8322270123579862,18,1,4,1.4195226349555488,Extracurricular,1
2281,16,0,2,1,12.85666781631476,5,0,4,3.432684708354722,Extracurricular,1
2286,16,1,0,1,18.02971702201498,4,1,1,3.055386295398076,Extracurricular,1
2289,18,0,2,1,19.91208403607012,8,0,3,3.214628425697648,Extracurricular,1
2291,15,0,2,1,8.735543386466393,17,0,1,1.4693892718306072,Extracurricular,1
2294,15,1,1,2,0.3052967929205952,23,0,0,0.192625111740147,Extracurricular,1
2299,15,1,2,1,17.465087133833453,27,0,2,0.4541144380742554,Extracurricular,1
2300,16,1,1,1,14.098222654626722,8,1,2,2.809833207494068,Extracurricular,1
2302,18,1,0,2,13.001849022798629,22,0,2,1.1761890337144745,Extracurricular,1
2303,17,1,0,2,13.073129528112409,23,0,3,1.6689245457866109,Extracurricular,1
2304,16,0,0,1,19.124423472872557,29,1,3,1.6230040750090506,Extracurricular,1
2306,17,0,1,0,4.958648996116144,13,0,1,1.9461006983336528,Extracurricular,1
2308,18,0,0,2,18.64267830796566,22,0,3,1.24818256681425,Extracurricular,1
2309,15,0,1,1,14.411728387412747,10,1,3,2.759014343384976,Extracurricular,1
2315,16,0,2,1,16.20606598246665,0,1,3,3.3355067927178226,Extracurricular,1
2321,18,0,2,1,19.88575971522118,2,0,3,3.5172371287357262,Extracurricular,1
2323,15,0,3,2,3.4028548035431583,4,0,1,2.5172289818586204,Extracurricular,1
2325,15,1,0,1,8.489856653530703,25,1,4,1.283227506286419,Extracurricular,1
2327,15,1,0,4,5.612711597530316,11,0,3,2.1911967950430395,Extracurricular,1
2328,15,1,0,1,19.44459418432715,29,1,4,1.584478764070205,Extracurricular,1
2329,16,0,0,3,3.067296548314913,29,0,2,0.4757308333876264,Extracurricular,1
2330,15,0,2,2,14.666558174337244,27,1,2,1.2072685461345751,Extracurricular,1
2331,16,1,3,1,0.0082057887834974,26,0,2,0.264924162952827,Extracurricular,1
2332,16,1,0,2,11.923653388047535,9,0,1,2.706659620286692,Extracurricular,1
2333,17,0,0,2,18.31886007908105,18,0,2,1.5304278892477712,Extracurricular,1
2334,18,1,3,4,5.75868188186438,4,0,2,3.1274525275923986,Extracurricular,1
2335,18,1,0,1,3.710519505154384,25,0,3,1.003614145687202,Extracurricular,1
2338,16,0,1,1,13.760610379039626,26,0,2,0.6735259456903064,Extracurricular,1
2340,16,1,3,4,5.044048043186617,25,1,2,0.886889415770466,Extracurricular,1
2343,17,1,0,2,9.146332197856406,16,0,2,1.972791413902718,Extracurricular,1
2348,17,1,1,2,8.528121129839457,27,0,2,0.3392066993150443,Extracurricular,1
2350,15,1,2,0,0.4500865485737293,25,0,1,0.4499062079461153,Extracurricular,1
2352,18,0,0,1,15.627124367904006,14,1,1,1.748279682449194,Extracurricular,1
2358,17,1,2,1,15.746976968194142,12,0,4,3.0234824828446896,Extracurricular,1
2362,16,0,1,1,17.751261436323826,4,1,3,3.3721260428259656,Extracurricular,1
2366,16,1,0,3,13.483842332300016,29,1,4,1.1179648263826585,Extracurricular,1
2367,17,0,0,2,16.085223087569002,13,0,3,2.578667734306398,Extracurricular,1
2371,17,0,1,1,16.060910493517596,5,1,1,2.964009263152522,Extracurricular,1
2373,18,0,0,2,7.762429135369942,12,1,1,1.7536230683511045,Extracurricular,1
2377,18,0,0,1,12.964183548971118,20,0,0,1.3627443691586447,Extracurricular,1
2378,15,1,0,1,8.263889576055954,2,0,1,2.8138057680897126,Extracurricular,1
2379,16,1,1,1,8.112387805108847,22,0,2,1.3027119835441363,Extracurricular,1
2388,18,1,2,2,17.637096016413658,10,0,1,2.7081110403183013,Extracurricular,1
2390,15,0,0,3,10.84066690194404,2,0,0,2.5244238950940066,Extracurricular,1
2392,16,1,2,2,17.998190867093435,5,0,0,3.0556902074734404,Extracurricular,1
2395,15,0,1,1,7.863408691285283,28,1,2,0.7852135676838187,Extracurricular,1
2397,17,1,0,2,5.73733749965588,8,0,1,2.7012305082850903,Extracurricular,1
2398,17,0,3,1,5.371592086659332,17,0,2,1.5219159011875882,Extracurricular,1
2400,15,1,0,4,1.3972384136932336,11,0,0,2.0373480173849385,Extracurricular,1
2401,17,0,1,0,13.552223641991883,12,0,3,2.520673675043246,Extracurricular,1
2403,15,0,0,2,6.890117867881265,11,0,3,1.9746552454467765,Extracurricular,1
2404,16,1,1,1,1.2308606826967372,11,0,2,2.194980371913127,Extracurricular,1
2408,15,0,1,2,4.430543038047341,20,0,2,1.3550534623962087,Extracurricular,1
2409,17,1,0,2,9.270956785178438,15,0,2,1.5452551045196994,Extracurricular,1
2410,16,1,3,3,9.406480958744128,16,0,1,1.6190305128354965,Extracurricular,1
2413,15,1,0,1,10.261544367360996,7,0,1,2.0624682672770884,Extracurricular,1
2415,16,1,0,1,16.947101078187337,23,0,0,1.3478638291935137,Extracurricular,1
2416,18,1,0,0,0.1907790805108988,1,1,1,3.055253981943473,Extracurricular,1
2420,15,0,0,2,10.856827486681492,0,0,3,3.5655241629362697,Extracurricular,1
2421,15,1,0,0,10.592890540702667,22,0,2,1.6014725497408242,Extracurricular,1
2422,15,0,1,3,6.955401952088756,12,0,3,2.637266428600202,Extracurricular,1
2425,18,0,0,2,8.36726076857586,16,0,4,1.785051807919565,Extracurricular,1
2427,17,0,2,2,17.224644545207717,13,0,2,2.5552231050706653,Extracurricular,1
2432,15,0,0,3,4.997349305158587,27,0,2,0.7146512864203396,Extracurricular,1
2434,18,1,0,1,17.54978483462976,25,1,2,1.2705295622953123,Extracurricular,1
2440,17,1,2,1,19.007595029641863,20,0,1,1.3127724135140753,Extracurricular,1
2446,15,1,0,1,3.5999923322137373,23,0,1,0.5303581886716461,Extracurricular,1
2449,16,1,1,2,0.4080322137641268,18,0,3,1.3503298063610123,Extracurricular,1
2455,15,1,3,3,13.48439264894794,13,0,0,2.1573918332612245,Extracurricular,1
2456,15,1,1,3,4.429870977192801,5,1,3,3.107348400568035,Extracurricular,1
2457,16,0,2,3,0.6959839973670023,11,0,2,1.9995718607021808,Extracurricular,1
2459,16,1,0,2,5.783863039317394,22,1,4,1.3068680389383789,Extracurricular,1
2464,17,0,0,2,12.085190319738505,29,0,4,0.7251929462817994,Extracurricular,1
2465,17,1,0,2,16.543162968552465,8,1,1,2.9268204402631444,Extracurricular,1
2466,16,0,1,0,8.50004828246395,29,0,2,0.5522575734248654,Extracurricular,1
2467,16,1,0,2,5.5089335958101815,24,0,3,1.298729106820987,Extracurricular,1
2468,16,0,2,1,5.30069836281095,25,0,3,1.1867378284984922,Extracurricular,1
2471,15,0,0,2,8.802415419698724,1,1,1,3.30737811355316,Extracurricular,1
2473,15,1,0,2,14.372074813803913,23,0,4,2.057378500596372,Extracurricular,1
2477,17,1,1,1,4.555566832356028,13,1,2,2.259451153743707,Extracurricular,1
2479,16,1,0,1,7.42926678668943,15,1,3,2.158610170146598,Extracurricular,1
2481,17,0,0,3,10.743386432080577,0,0,1,3.323902960329112,Extracurricular,1
2487,17,1,1,1,0.7122430054568296,24,1,2,0.9722477384320642,Extracurricular,1
2497,18,0,1,3,9.952991090104364,5,0,2,2.905973097807374,Extracurricular,1
2503,16,1,2,3,10.674508273428888,18,0,2,1.8307932453900515,Extracurricular,1
2505,17,0,0,4,0.1848317681102873,2,0,1,2.6505223435766907,Extracurricular,1
2507,18,0,1,1,3.5238881232849506,0,0,2,2.905702974207415,Extracurricular,1
2508,16,0,2,1,12.12433284441532,0,1,1,3.7326847011603697,Extracurricular,1
2512,17,0,0,3,1.7387912138450834,24,0,1,0.4837893904323065,Extracurricular,1
2517,17,0,1,2,5.276121498927151,15,1,4,2.432896398351312,Extracurricular,1
2518,17,0,0,2,0.241398706012359,27,0,1,0.591872335776283,Extracurricular,1
2522,15,0,3,2,11.789416061864936,5,0,4,3.0562181766199736,Extracurricular,1
2523,15,0,3,1,9.423451187562836,8,0,3,2.5706824923097638,Extracurricular,1
2526,17,1,0,3,16.567562912032926,2,1,2,3.354368116289429,Extracurricular,1
2532,16,0,0,3,10.06438414365924,28,0,3,0.741527556169066,Extracurricular,1
2536,16,0,1,0,5.789957302394393,11,1,0,1.899197563198893,Extracurricular,1
2540,15,0,0,1,16.904511163214796,9,0,2,2.7618237513851387,Extracurricular,1
2545,18,1,0,2,6.265014809776439,20,0,2,1.07029676373108,Extracurricular,1
2546,18,0,0,0,15.073322758191626,14,0,4,2.605399264020907,Extracurricular,1
2551,15,1,0,1,8.076220104949986,20,0,3,1.3970629516250068,Extracurricular,1
2554,18,1,0,1,5.68208298454866,11,1,4,2.310235179366311,Extracurricular,1
2557,16,0,0,1,5.041397737003431,6,1,2,2.7671513375162338,Extracurricular,1
2558,17,0,0,2,9.083349403355276,8,0,1,3.026983310961493,Extracurricular,1
2559,17,0,0,2,7.717188936722181,20,1,2,1.5364194793970165,Extracurricular,1
2560,17,0,2,3,19.641547572712614,17,0,4,2.495379496847872,Extracurricular,1
2564,16,1,2,4,11.815074427061296,19,0,2,1.5662885180613493,Extracurricular,1
2567,15,0,0,0,8.636873846240594,18,0,2,1.4892073187626624,Extracurricular,1
2581,18,0,0,2,4.609896747030417,26,0,3,0.4765977404918081,Extracurricular,1
2582,16,0,2,2,6.55132587844252,16,0,1,1.8362421367971535,Extracurricular,1
2586,16,1,1,3,13.427360177935912,22,0,1,1.46754910281344,Extracurricular,1
2587,15,0,0,2,10.463162996352832,27,1,0,0.654489820899693,Extracurricular,1
2589,17,1,2,3,3.287853686568283,10,0,2,2.167614891739184,Extracurricular,1
2590,18,0,2,3,16.082184921222634,17,0,4,1.8125810860736853,Extracurricular,1
2596,18,0,0,3,5.264923496610887,19,0,3,1.378777261955536,Extracurricular,1
2599,18,1,0,0,18.954656080126107,0,0,1,3.4785197150728098,Extracurricular,1
2605,18,1,0,1,2.861627908346278,12,0,2,2.268905391743987,Extracurricular,1
2609,16,1,1,2,11.328873701732531,22,0,3,1.2860837347449834,Extracurricular,1
2610,17,0,2,2,9.435126187817486,14,0,2,2.131780853915055,Extracurricular,1
2611,15,0,2,4,9.91638945297078,3,0,4,3.308664019789773,Extracurricular,1
2613,18,1,0,2,1.7554582824688114,5,1,2,2.539771016481107,Extracurricular,1
2614,15,1,0,1,13.363613239158102,2,0,3,3.012897486759207,Extracurricular,1
2615,16,1,0,2,17.916242027971574,6,0,3,3.167455277075199,Extracurricular,1
2620,15,0,0,3,8.070972416273767,29,1,3,1.164702428020536,Extracurricular,1
2627,15,0,0,0,9.615723363594546,26,1,2,0.5742779997538898,Extracurricular,1
2629,17,1,0,3,13.733008467080746,6,0,2,2.8020738343659453,Extracurricular,1
2631,17,1,1,1,8.296952131210915,3,0,1,2.688349836315715,Extracurricular,1
2637,15,1,2,4,16.914897566515265,15,0,1,1.53961940600191,Extracurricular,1
2640,16,0,0,1,14.186285896069668,10,0,4,3.138498873000767,Extracurricular,1
2643,15,0,0,3,11.541066834270886,21,0,3,1.556218796080208,Extracurricular,1
2645,15,1,3,1,1.6774747710402416,23,0,2,0.9749683449255788,Extracurricular,1
2646,17,1,2,2,19.85607956372029,23,1,1,1.391431871322012,Extracurricular,1
2647,17,1,1,2,2.543649072650218,26,0,1,0.2364972221748906,Extracurricular,1
2648,18,0,1,3,1.446967676721147,6,0,3,2.629933233823926,Extracurricular,1
2651,17,0,0,2,13.005939481470152,3,0,2,2.759021764954944,Extracurricular,1
2654,17,0,0,1,5.24225944033593,15,1,2,1.7946671055341392,Extracurricular,1
2660,18,1,1,0,0.8376078767755102,23,0,0,0.4258137609932144,Extracurricular,1
2661,17,0,2,2,10.061366452640565,7,1,3,2.735960967147571,Extracurricular,1
2662,17,0,1,2,11.684495776634362,29,0,1,0.2234305089365645,Extracurricular,1
2671,16,1,2,3,18.66226442337306,24,1,2,1.2658914451513914,Extracurricular,1
2673,18,0,2,2,8.78058487960896,17,0,4,1.6224646303185568,Extracurricular,1
2680,16,0,1,1,2.4869063488482146,9,0,1,2.5653473181422046,Extracurricular,1
2685,17,1,0,3,10.114845967108888,12,0,4,2.3299096451911727,Extracurricular,1
2689,15,0,1,2,0.2551295941486109,8,1,3,2.567031802833057,Extracurricular,1
2691,16,0,1,2,8.359984338407031,8,1,3,2.801388938876275,Extracurricular,1
2693,18,0,0,2,12.981612040377687,4,1,2,3.3432781941994127,Extracurricular,1
2694,17,1,0,1,7.004732286541535,13,0,3,2.184691612286099,Extracurricular,1
2695,15,0,0,2,18.341970103435884,4,0,2,3.4922119973943024,Extracurricular,1
2701,15,0,0,1,1.8976846029514929,2,0,1,2.8914784699994827,Extracurricular,1
2704,17,0,0,1,4.286001446457572,14,1,2,2.248337588471201,Extracurricular,1
2706,18,1,0,2,8.858281960839271,0,1,4,4.0,Extracurricular,1
